bedroom,bathrooms,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage,no_room,pooja_room,study_room,others,servant_room,store_room,maintenance_amt,brok_amt,deposit_amt,mnt_amt,rent
1,1,317,Unfurnished,Bachelors (Men Only),"Xrbia Hinjewadi, Hinjewadi, , Pune, Maharashtra",6,West,Marble,No,No,1,None,None,11,1,0,2,1 to 5 Year Old,0,0,0,1,0,0,0,3000,12000,0,6000
1,1,450,Semifurnished,All,"MALAN PLAZA, Rahatni, , Pune, Maharashtra",2,East,Ceramic,Yes,No,1,None,Yes,0,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,25000,0,12000
1,1,0,Unfurnished,All,"Trimurti Apartment, Yamuna Nagar, , Pune, Maharashtra",1,South-West,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,0,0,0,1,0,0,0,7000,15000,0,6000
2,1,465,Semifurnished,Family Only,"Pushkarni co op hou soc, Kumthekar road, , Pune, Maharashtra",3,North,Not provided,No,No,0,None,None,0,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,0,0,15000
2,2,0,Semifurnished,All,"Siddhi Livia Mihika, Vishal Nagar, , Pune, Maharashtra",1,East,Vitrified,Yes,Yes,1,None,None,12,2,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,0,40000,0,17000
2,2,0,Furnished,Bachelors (Men/Women),"Kumar Paradise, Magarpatta, , Pune, Maharashtra",9,No Direction,Not provided,Yes,No,1,Yes,Yes,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0,22000
2,2,900,Furnished,Family Only,"Kumar Kruti, Kalyani Nagar, , Pune, Maharashtra",1,West,Vitrified,Yes,No,1,Yes,Yes,33,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,35000,0,0,35000
1,1,460,Furnished,All,"Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",1,South-West,Marble,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,12000,25000,0,12000
3,3,1500,Semifurnished,All,"Kolte Patil 24K Glitterati, Pimple Nilakh, , Pune, Maharashtra",7,East,Marble,Yes,Yes,2,None,None,0,0,1,2,1 to 5 Year Old,0,0,0,1,0,0,Maintenance 1/ (/ month,49000,6,1,49000
2,2,1000,Semifurnished,Family Only,"AMA The Turf, Ghorpadi, , Pune, Maharashtra",8,West,Vitrified,No,No,1,None,None,11,0,1,1,1 to 5 Year Old,1,0,0,0,0,0,0,33000,100000,0,25000
2,2,900,Unfurnished,Family Only,"Ozone Apartments, Lohegaon, , Pune, Maharashtra",3,East,Ceramic,Yes,No,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,0,0,1,0,0,0,0,1100,0,12000
2,2,750,Furnished,Family Only,"Venkatesh Graffiti, Keshav Nagar, , Pune, Maharashtra",5,No Direction,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,70000,0,23000
1,1,583,Unfurnished,All,"Omkar aangan, Near Dhanori police station , Opp. Dhanalaxmi hardware, , Pune, Maharashtra",2,East,Vinyl,Yes,No,1,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0,8000
1,1,600,Unfurnished,All,"b t kawade road, B.T Kawade Road, , Pune, Maharashtra",2,East,Not provided,No,Yes,1,None,Yes,0,1,1,1,0 to 1 Year Old,0,0,0,1,0,0,0,0,30000,0,11000
1,1,400,Unfurnished,All,"Kalepadal, , Pune, Maharashtra",0,West,Not provided,Yes,No,1,None,None,0,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,10000,0,5000
1,3,900,Unfurnished,Family Only,"Ishwar River Residency, Moshi, , Pune, Maharashtra",2,No Direction,Others,Yes,No,1,None,None,12,1,1,1,0 to 1 Year Old,0,0,0,1,0,0,0,0,3,0,25000
1,1,550,Unfurnished,All,"Sunshine Park, Balewadi, , Pune, Maharashtra",2,East,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,14000,0,0,14500
1,1,0,Unfurnished,Family Only,"Mahadeonagar, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,10000,0,6000
2,2,1275,Furnished,All,"LS Mehetre Laxmi Vridavan, Pimple Saudagar, , Pune, Maharashtra",3,No Direction,Not provided,Yes,No,1,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,50000,0,15000
1,1,680,Unfurnished,All,"Shiv Parvati Apartments, Shankar Kalat Nagar, , Pune, Maharashtra",3,East,Vitrified,Yes,No,1,None,Yes,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,11000,30000,0,11000
1,1,600,Unfurnished,Family Only,"Sai Sankul Apartment, Near Kunal Hotel, Kalewadi, , Pune, Maharashtra",4,No Direction,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,25000,0,12000
1,1,0,Furnished,"Family , Bachelors (Men Only)","spring Feild, Old Sangvi, , Pune, Maharashtra",1,West,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,3,0,12000
2,2,1217,Semifurnished,Family Only,"Maloji Amar Ornate II, Hadapsar, , Pune, Maharashtra",1,North,Vitrified,Yes,Yes,1,None,None,12,2,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,12,0,28500
3,3,1100,Semifurnished,Family Only,"Spring Meadows Co Operative Hosing Society, Pimple Nilakh, , Pune, Maharashtra",5,No Direction,Not provided,Yes,No,1,None,None,11,1,0,2,5 to 10 Year Old,0,0,0,1,1,0,0,0,50000,0,22000
1,1,0,Unfurnished,Family Only,"Venkatesh Swapnasankul, Tushar Park,Dhanori,Pune, , Pune, Maharashtra",2,East,Vitrified,No,No,1,None,None,0,2,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,30000,0,11000
1,1,415.16,Unfurnished,All,"VTP One, Kharadi, , Pune, Maharashtra",3,West,Vitrified,Yes,Yes,1,Yes,Yes,11,1,1,2,0 to 1 Year Old,1,0,0,0,0,0,0,14000,3,0,14000
1,1,0,Unfurnished,All,"On Request, Dhankawadi, , Pune, Maharashtra",2,West,Not provided,No,No,0,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,20000,0,8000
1,1,400,Unfurnished,Family Only,"Independent Building, Mental Hospital Corner, , Pune, Maharashtra",2,East,Mosaic,No,No,0,None,None,36,1,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 1000/ (/ month,0,40000,1000,11000
1,1,610,Semifurnished,All,"Amit Park Apartment, Kothrud, , Pune, Maharashtra",4,East,Vitrified,Yes,No,1,None,None,0,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,15000,35000,0,13500
1,1,601,Unfurnished,All,"Tukaram Nagar, , Pune, Maharashtra",1,North-East,Not provided,Yes,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0,10100
2,2,0,Unfurnished,Family Only,"Naiknavare Mystique Moods, Mhada Colony, , Pune, Maharashtra",3,East,Ceramic,Yes,No,1,None,None,11,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,24000,70000,0,24000
1,1,0,Semifurnished,Family Only,"Dahiwals Elite Apartment, Someshwar Nagar, , Pune, Maharashtra",4,West,Ceramic,No,No,1,None,None,11,2,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0,15000
2,2,0,Semifurnished,All,"Popular Nagar, Warje Malwadi, , Pune, Maharashtra",4,South-West,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,30000,0,14000
1,1,580,Semifurnished,"Family , Bachelors (Women Only)","Lakshatara apartment, Gangarde Nagar, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 800/ (/ month,0,40000,800,15000
1,1,410,Semifurnished,Family Only,"Swati Apartment, warje, Warje, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,0,1,1,0,10+ Year Old,1,0,0,0,0,0,Maintenance 500/ (/ month,0,0,500,9000
2,2,900,Unfurnished,All,"Shubh Aaugusta, Kharadi, , Pune, Maharashtra",4,East,Vitrified,Yes,No,1,None,None,11,1,0,2,5 to 10 Year Old,0,1,0,0,0,0,Maintenance 1/ (/ month,21000,65000,1,21000
2,2,750,Semifurnished,"Family , Bachelors (Women Only)","The west ford, Pimple Saudagar, , Pune, Maharashtra",3,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,2,0 to 1 Year Old,1,0,0,0,0,0,0,2,75000,0,20000
2,1,700,Unfurnished,All,"Rajgad Silver Oak, Dhayari, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,12,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,30000,0,12000
2,2,730,Unfurnished,All,"Palm Atlantis, Wagholi, , Pune, Maharashtra",6,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,1,1 to 5 Year Old,0,0,0,1,0,0,0,11000,25000,0,11000
1,1,40.12,Unfurnished,Family Only,"Yashodhan Dwarika Nagari, Kondhwa Budruk Tilekar nagar, back side of Iscon temple, , Pune, Maharashtra",2,East,Ceramic,No,No,1,None,None,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,0,25000,0,10000
1,1,0,Unfurnished,All,"fatima hills, Kondhwa Budruk, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,0,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0,5500
3,3,1450,Semifurnished,All,"Ganga Platino, Kharadi, , Pune, Maharashtra",3,North,Vitrified,Yes,No,1,Yes,None,11,1,0,2,1 to 5 Year Old,0,0,1,0,0,0,Maintenance 1/ (/ month,35000,100000,1,35000
1,1,400,Semifurnished,All,"Dreams Aakruti, Hadapsar, , Pune, Maharashtra",6,No Direction,Not provided,No,No,1,None,None,0,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0,9500
2,2,900,Unfurnished,All,"Goel Ganga Satellite, Wanowrie, , Pune, Maharashtra",6,East,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,0,0,0,0,1,Maintenance 1500/ (/ month,15000,3,1500,23000
2,2,950,Semifurnished,Family Only,"Paranjape Yuthika, Baner, , Pune, Maharashtra",5,East,Vitrified,Yes,No,1,Yes,Yes,36,1,0,2,1 to 5 Year Old,0,0,0,1,0,0,0,24000,70000,0,24000
1,1,600,Unfurnished,All,"Torana sahakari , Dhayari, , Pune, Maharashtra",4,No Direction,Not provided,No,No,1,None,None,0,0,1,0,10+ Year Old,1,0,0,0,0,0,0,0,0,0,7000
2,2,990,Semifurnished,All,"Rohan Abhilasha, Wagholi, , Pune, Maharashtra",6,East,Vitrified,Yes,Yes,1,Yes,None,0,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,50000,0,15000
3,2,1250,Semifurnished,All,"Ratan Prestige, Tukaram Nagar, , Pune, Maharashtra",7,No Direction,Not provided,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,3,0,25000
4,1,0,Semifurnished,All,"Nestaway-62074, Aundh, , Pune, Maharashtra",5,East,Not provided,No,No,1,None,None,0,3,1,0,1 to 5 Year Old,0,0,0,1,0,0,0,0,152000,0,76000
3,2,816,Furnished,All,"Bramha Sky City, Dhanori, , Pune, Maharashtra",9,West,Vitrified,Yes,No,1,Yes,Yes,11,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,3,0,25000
2,3,1190,Unfurnished,All,"Magarpatta City Jasminium, Magarpatta, , Pune, Maharashtra",3,South,Vitrified,Yes,No,1,None,None,11,1,0,2,5 to 10 Year Old,0,0,1,1,0,0,0,1,60000,0,18000
1,1,450,Unfurnished,"Family , Bachelors (Men Only)","On request, Sector No-1 Bhosari, , Pune, Maharashtra",1,No Direction,Others,No,No,1,None,Yes,12,2,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,20000,0,8500
1,1,0,Unfurnished,All,"Shitij Apartment, Dange Chowk, , Pune, Maharashtra",1,No Direction,Not provided,No,No,0,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0,8000
2,2,794,Unfurnished,Family Only,"VTP Urban Rise, Pisoli, , Pune, Maharashtra",9,No Direction,Not provided,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,0,0,0,1,0,0,0,12000,35000,0,12000
2,2,700,Unfurnished,All,"suyog Apartment , Anand Park Dhanori, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,11,1,0,1,0 to 1 Year Old,0,0,0,1,0,0,0,14000,40000,0,14000
2,2,780,Semifurnished,"Family , Bachelors (Men Only)","PRA The Lake District, Yewalewadi, , Pune, Maharashtra",1,North-East,Not provided,Yes,No,1,None,None,11,1,0,1,1 to 5 Year Old,0,0,0,1,0,0,0,0,33000,0,11000
3,3,1156,Furnished,All,"Viva Hallmark, Patil Nagar, , Pune, Maharashtra",6,East,Vitrified,Yes,No,2,None,None,11,1,0,1,5 to 10 Year Old,0,1,0,0,0,0,0,25000,80000,0,25000
1,2,720,Semifurnished,Family Only,"Oashin Paradise, Chikhali, , Pune, Maharashtra",3,North-East,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 1600/ (/ month,0,30000,1600,8800
2,2,0,Semifurnished,All,"Khese Park, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0,15000
1,1,560,Unfurnished,All,"Sah building, Marunji, , Pune, Maharashtra",2,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 100/ (/ month,0,15000,100,8000
1,1,0,Unfurnished,Family Only,"Datta Rekha Sankul, raykar mala road, , Pune, Maharashtra",2,No Direction,Not provided,Yes,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,10000,0,4500
1,1,0,Furnished,Family Only,"Ganesh Complex Apartments, Dhankawadi, , Pune, Maharashtra",0,No Direction,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,0,0,15000
1,1,0,Furnished,All,"Vijaya Rashmi Residency, Warje Malwadi, , Pune, Maharashtra",3,North,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,20000,0,12000
2,2,750,Furnished,Family Only,"Horizons at wakad, Wakad, , Pune, Maharashtra",1,West,Ceramic,Yes,No,1,None,None,0,0,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,21000,80000,0,21000
1,1,490,Unfurnished,All,"JD Green Paradise, Lohegaon, , Pune, Maharashtra",1,West,Not provided,Yes,No,1,None,None,11,1,0,1,0 to 1 Year Old,1,0,0,0,0,0,Maintenance 1000/ (/ month,0,50000,1000,12000
2,2,840,Unfurnished,All,"gulmohar goldcoast, Kharadi, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0,22000
1,2,0,Semifurnished,All,"oxford paradise society, Pashan-Sus Road, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0,11000
2,2,940,Semifurnished,All,"Hermes Heritage, Shastri Nagar, , Pune, Maharashtra",5,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,1,5 to 10 Year Old,0,0,0,1,0,0,Maintenance 1100/ ((one time fee,26000,75000,1100,26000
1,1,250,Furnished,Bachelors (Women Only),"Ragvilas Society, Koregaon Park, , Pune, Maharashtra",0,East,Vitrified,Yes,No,1,None,None,0,0,1,2,1 to 5 Year Old,0,0,0,0,1,0,0,0,0,0,14000
1,1,110,Unfurnished,Family Only,"Bhosari, , Pune, Maharashtra",0,No Direction,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,10000,0,3500
2,2,900,Semifurnished,All,"Try Kanchan Vastu, Bhusari Colony, , Pune, Maharashtra",7,East,Vitrified,Yes,No,1,None,None,24,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,30000,100000,0,26000
2,2,0,Unfurnished,"Family , Bachelors (Men Only)","Sairam heights, Sudarshan Nagar, , Pune, Maharashtra",1,No Direction,Ceramic,Yes,No,0,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 700/ (/ month,0,35000,700,13700
1,1,0,Furnished,Family Only,"GPC, Near Shrushti Coplmex, , Pune, Maharashtra",1,No Direction,Vitrified,Yes,No,1,None,None,12,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,30000,60000,0,15000
2,2,0,Unfurnished,Family Only,"dream castle, Wakad, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,50000,0,20000
4,4,2800,Unfurnished,All,"nul, Sopan Baug, , Pune, Maharashtra",6,North-East,Ceramic,Yes,No,1,None,None,11,1,0,0,5 to 10 Year Old,0,0,0,0,1,0,0,54000,160000,0,54000
2,1,0,Unfurnished,Family Only,"Sahil Puram, Pimpri Chinchwad, , Pune, Maharashtra",1,No Direction,Not provided,Yes,No,1,None,None,0,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0,8500
4,4,200,Semifurnished,Family Only,"Pride Purple Park Titanium, Wakad, , Pune, Maharashtra",1,East,Vitrified,Yes,No,4,None,None,11,1,0,1,Under Construction,0,0,0,0,1,0,0,50000,3,0,64000
2,2,750,Furnished,Family Only,"sradha garden,gawade park , Chinchwad, , Pune, Maharashtra",1,North-East,Spartex,No,No,1,None,None,24,1,0,0,10+ Year Old,1,0,0,0,0,0,0,15000,50000,0,15000
2,2,820,Semifurnished,Family Only,"Capital One, Hadapsar, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,25000,0,10000
2,2,800,Unfurnished,All,"reflections society, Dange Chowk, , Pune, Maharashtra",4,East,Vitrified,Yes,No,2,Yes,Yes,11,1,0,1,5 to 10 Year Old,0,1,0,0,0,0,0,0,50000,0,20000
3,4,0,Semifurnished,All,"Citrine, Kharadi, , Pune, Maharashtra",1,No Direction,Not provided,Yes,No,1,None,None,0,0,0,2,1 to 5 Year Old,0,1,1,1,1,0,0,0,120000,0,40000
2,2,717.96,Semifurnished,All,"Goel Ganga Aria, Dhanori, , Pune, Maharashtra",8,South-West,Ceramic,Yes,No,2,Yes,Yes,11,1,0,1,0 to 1 Year Old,0,0,0,1,0,0,Maintenance 100/ ((one time fee,15000,35000,100,15000
2,2,670,Unfurnished,All,"Neo City, Wagholi, , Pune, Maharashtra",1,West,Vitrified,Yes,No,1,None,None,12,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,30000,0,10500
2,2,0,Semifurnished,Family Only,"Swapnil Apartment, Gultekadi, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,0,0,0,0,0,1,0,0,80000,0,23000
3,1,0,Unfurnished,"Family , Bachelors (Men Only)","Yeshwantnagar, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0,30000
2,2,0,Semifurnished,All,"Vishrant Housing Society, Vishrantwadi, , Pune, Maharashtra",5,No Direction,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,50000,0,18000
3,4,1890,Furnished,Family Only,"Marvel Sangria, Mohamadwadi, , Pune, Maharashtra",6,East,Vitrified,Yes,No,0,None,None,22,1,0,1,1 to 5 Year Old,0,0,0,0,1,0,Maintenance 5000/ (/ month,50000,150000,5000,47000
2,2,825,Semifurnished,All,"Akshar Elementa, Wakad, , Pune, Maharashtra",9,West,Not provided,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,0,0,1,0,0,0,0,17000,55000,0,17000
2,2,0,Unfurnished,Family Only,"Radhika Vihar, Wagholi, , Pune, Maharashtra",3,West,Not provided,Yes,No,1,None,None,0,0,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,2,0,12500
1,1,0,Unfurnished,Family Only,"Yash Samrudhi Apartment, Narhe, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0,9500
4,5,2600,Furnished,Family Only,"Kasturi The Balmoral Estate, Baner, , Pune, Maharashtra",1,North,Marble,Yes,Yes,1,Yes,Yes,36,1,0,2,0 to 1 Year Old,0,1,1,1,1,0,0,185000,6,0,24768.73599
1,1,500,Unfurnished,All,"Sai Ashish Park, Dhanori, , Pune, Maharashtra",3,East,Others,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 300/ (/ month,0,15000,300,8300
1,1,500,Semifurnished,Family Only,"Suyog Lucky Homes, Wagholi, , Pune, Maharashtra",5,No Direction,Not provided,No,No,1,None,None,30,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,2,0,9000
1,1,0,Unfurnished,All,"nul, Bhairav Nagar, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,Yes,11,1,0,2,0 to 1 Year Old,1,0,0,0,0,0,0,6000,10000,0,6000
1,2,690,Semifurnished,All,"Tata La Montana, Talegaon, , Pune, Maharashtra",7,No Direction,Not provided,No,No,1,None,None,11,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,30000,0,11000
2,2,830,Semifurnished,"Family , Bachelors (Women Only)","Royal Castle, Dange Chowk, , Pune, Maharashtra",4,North-East,Vitrified,Yes,No,1,Yes,None,12,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,50000,0,18000
2,2,810,Unfurnished,All,"Kalpataru Serenity, Manjri, , Pune, Maharashtra",8,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,1,0 to 1 Year Old,0,1,0,0,0,0,0,0,3,0,17000
2,2,730,Furnished,All,"Duville Riverdale Heights, Kharadi, , Pune, Maharashtra",5,West,Ceramic,Yes,No,1,None,None,11,2,0,2,0 to 1 Year Old,1,0,0,0,0,0,0,0,100000,0,28000
1,1,700,Unfurnished,Family Only,"silver Oak, , Swami samarth nagar ,Sathe Wasti Lohegaon, , Pune, Maharashtra",4,East,Ceramic,No,No,1,None,None,11,1,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0,8500
2,2,0,Unfurnished,Family Only,"Ramyanagari CHS, Bibwewadi, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,0,0,1,2,10+ Year Old,1,0,0,0,0,0,0,0,75000,0,18000
2,2,0,Unfurnished,All,"on request, Baner, , Pune, Maharashtra",7,No Direction,Not provided,Yes,No,1,None,None,0,0,1,1,0 to 1 Year Old,0,0,0,1,0,0,0,0,50000,0,18000
2,2,1074,Furnished,Family Only,"Alcons Silverleaf, Keshav Nagar, , Pune, Maharashtra",1,East,Vitrified,Yes,Yes,1,Yes,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,85000,0,28500
1,1,0,Unfurnished,Family Only,"Pristine East Winds, Wagholi, , Pune, Maharashtra",4,East,Others,Yes,No,1,None,None,11,0,1,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,20000,0,8500
1,1,450,Semifurnished,"Family , Bachelors (Women Only)","Anand Nagar Park, Kothrud, , Pune, Maharashtra",3,No Direction,Not provided,Yes,No,1,None,None,0,0,1,0,10+ Year Old,1,0,0,0,0,0,0,0,25000,0,15000
3,3,1300,Unfurnished,All,"Elina Living, Mohamadwadi, , Pune, Maharashtra",3,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,2,Under Construction,0,0,0,0,0,1,Maintenance 2500/ (/ month,45000,3,2500,27000
2,2,0,Unfurnished,Family Only,"Alpine Aura, Bankar Vasti, , Pune, Maharashtra",1,West,Not provided,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,0,0,0,1,0,0,0,0,30000,0,10500
1,1,0,Unfurnished,Family Only,"Nana Kaushalya, Bhekrai Nagar, , Pune, Maharashtra",0,East,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,15000,0,7000
3,3,1200,Semifurnished,Family Only,"Anand park , aundh, Aundh, , Pune, Maharashtra",2,East,Vitrified,Yes,Yes,1,Yes,Yes,12,2,0,2,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 1/ (/ month,28000,60000,1,30000
3,3,0,Unfurnished,Family Only,"Sukhwani Campus, Vallabh Nagar, , Pune, Maharashtra",6,West,Vitrified,Yes,No,1,None,None,11,2,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,75000,0,25000
1,1,567,Semifurnished,Family Only,"Shreenanda Classic, Rahatani, , Pune, Maharashtra",6,East,Ceramic,Yes,No,0,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,35000,0,12500
2,2,0,Semifurnished,Family Only,"Kumar Park Infinia, Phursungi, , Pune, Maharashtra",4,No Direction,Not provided,Yes,No,0,None,None,11,1,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,50000,0,17000
1,1,550,Semifurnished,Family Only,"Mahesh Society, Bibwewadi, , Pune, Maharashtra",1,North-West,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,0,0,11000
1,1,500,Unfurnished,All,"K Raheja Gardens, Wanowrie, , Pune, Maharashtra",2,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,0,0,0,0,1,Maintenance 1200/ (/ month,2,3,1200,11000
1,1,600,Furnished,All,"Sai Sayaji Pooja, Ramkrishna Paramhans Nagar, , Pune, Maharashtra",1,East,Others,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,0,0,16000
3,3,1171,Unfurnished,Family Only,"Kalpataru Harmony, Wakad, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,80000,0,27500
2,2,840,Semifurnished,Family Only,"MD Sky View, Laxman Nagar, , Pune, Maharashtra",1,East,Ceramic,Yes,No,1,None,Yes,0,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 2000/ (/ month,21000,40000,2000,19000
3,2,890,Unfurnished,Family Only,"Nanded City, Sinhgad Road, , Pune, Maharashtra",2,West,Vitrified,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,0,1,1,0,1,0,0,14000,45000,0,14000
1,1,570,Semifurnished,All,"minakshi sadan ganeshangar dhayari, Dhayari, , Pune, Maharashtra",2,North-East,Vitrified,No,No,0,None,None,11,3,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0,8500
1,1,310,Unfurnished,All,"OM APTT., Postal Colony, , Pune, Maharashtra",1,East,Marble,Yes,No,1,None,None,0,0,0,1,0 to 1 Year Old,0,0,0,1,0,0,0,5500,10000,0,5500
1,1,750,Semifurnished,All,"Sai Attarva Society, Wakad, , Pune, Maharashtra",3,East,Not provided,Yes,No,1,None,None,0,0,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,35000,0,12000
